STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
IN022021900,New Delhi,29-06-2017,2.09,83,95,76
IN022021900,New Delhi,30-06-2017,0.67,82,89,
IN022021900,New Delhi,01-07-2017,0.63,87,,78
IN022021900,New Delhi,02-07-2017,0.79,83,95,
IN022021900,New Delhi,03-07-2017,0.16,90,,80
IN022021900,New Delhi,04-07-2017,0,92,,83
IN022021900,New Delhi,05-07-2017,0.04,91,98,85
IN022021900,New Delhi,06-07-2017,0,88,97,81
IN022021900,New Delhi,07-07-2017,0.71,88,96,77
IN022021900,New Delhi,08-07-2017,0,90,,83
IN022021900,New Delhi,09-07-2017,,94,,85
IN022021900,New Delhi,10-07-2017,,94,101,86
IN022021900,New Delhi,11-07-2017,0.01,86,100,
IN022021900,New Delhi,12-07-2017,0.98,85,101,79
IN022021900,New Delhi,13-07-2017,0,88,,81
IN022021900,New Delhi,14-07-2017,,92,,83
IN022021900,New Delhi,15-07-2017,0,89,98,83
IN022021900,New Delhi,16-07-2017,0.2,90,98,83
IN022021900,New Delhi,17-07-2017,0,85,97,
IN022021900,New Delhi,18-07-2017,0.87,91,,81
IN022021900,New Delhi,19-07-2017,0,93,,82
IN022021900,New Delhi,20-07-2017,1.02,85,101,
IN022021900,New Delhi,21-07-2017,0.12,90,,82
IN022021900,New Delhi,22-07-2017,0,87,97,
IN022021900,New Delhi,23-07-2017,0.35,86,,77
IN022021900,New Delhi,24-07-2017,0.59,86,94,80
IN022021900,New Delhi,25-07-2017,0.12,85,92,80
IN022021900,New Delhi,26-07-2017,0.12,89,,80
IN022021900,New Delhi,27-07-2017,0,90,95,83
IN022021900,New Delhi,28-07-2017,,90,,
IN022021900,New Delhi,29-07-2017,,89,,
IN022021900,New Delhi,30-07-2017,,88,95,82
IN022021900,New Delhi,31-07-2017,0.04,83,93,
IN022021900,New Delhi,01-08-2017,0,84,,80
IN022021900,New Delhi,02-08-2017,0.01,86,90,81
IN022021900,New Delhi,03-08-2017,0,88,,81
IN022021900,New Delhi,04-08-2017,,88,,81
IN022021900,New Delhi,05-08-2017,,89,95,82
IN022021900,New Delhi,06-08-2017,,91,,84
IN022021900,New Delhi,07-08-2017,,86,97,
IN022021900,New Delhi,08-08-2017,,89,,80
IN022021900,New Delhi,09-08-2017,,85,96,
IN022021900,New Delhi,10-08-2017,,88,,82
IN022021900,New Delhi,11-08-2017,,90,,83
IN022021900,New Delhi,12-08-2017,,89,96,82
IN022021900,New Delhi,13-08-2017,,88,,81
IN022021900,New Delhi,14-08-2017,,89,,81
IN022021900,New Delhi,15-08-2017,,91,,83
IN022021900,New Delhi,16-08-2017,,91,99,82
IN022021900,New Delhi,17-08-2017,,92,,85
IN022021900,New Delhi,18-08-2017,,93,99,84
IN022021900,New Delhi,19-08-2017,0.91,82,100,79
IN022021900,New Delhi,20-08-2017,0.12,90,,80
IN022021900,New Delhi,21-08-2017,0,90,,83
IN022021900,New Delhi,22-08-2017,,89,97,83
IN022021900,New Delhi,23-08-2017,,85,95,
IN022021900,New Delhi,24-08-2017,,87,,
IN022021900,New Delhi,25-08-2017,,88,,
IN022021900,New Delhi,26-08-2017,,84,96,
IN022021900,New Delhi,27-08-2017,,88,,77
IN022021900,New Delhi,28-08-2017,,87,96,80
IN022021900,New Delhi,29-08-2017,,88,95,81
IN022021900,New Delhi,30-08-2017,,88,96,
IN022021900,New Delhi,31-08-2017,0.16,83,96,
IN022021900,New Delhi,01-09-2017,2.68,83,,78
IN022021900,New Delhi,02-09-2017,0.2,83,91,
IN022021900,New Delhi,03-09-2017,0.04,87,,77
IN022021900,New Delhi,04-09-2017,0,89,,
IN022021900,New Delhi,05-09-2017,,88,95,78
IN022021900,New Delhi,06-09-2017,0,89,,
IN022021900,New Delhi,07-09-2017,0.28,84,97,76
IN022021900,New Delhi,08-09-2017,0,88,,80
IN022021900,New Delhi,09-09-2017,,89,95,80
IN022021900,New Delhi,10-09-2017,,90,,81
IN022021900,New Delhi,11-09-2017,,89,98,
IN022021900,New Delhi,12-09-2017,,89,97,78
IN022021900,New Delhi,13-09-2017,,90,,81
IN022021900,New Delhi,14-09-2017,,90,98,82
IN022021900,New Delhi,15-09-2017,,91,97,81
IN022021900,New Delhi,16-09-2017,,85,98,80
IN022021900,New Delhi,17-09-2017,,87,,80
IN022021900,New Delhi,18-09-2017,,88,,77
IN022021900,New Delhi,19-09-2017,,89,,78
IN022021900,New Delhi,20-09-2017,,89,,77
IN022021900,New Delhi,21-09-2017,,87,98,77
IN022021900,New Delhi,22-09-2017,,79,96,
IN022021900,New Delhi,23-09-2017,,76,81,74
IN022021900,New Delhi,24-09-2017,,81,,73
IN022021900,New Delhi,25-09-2017,,86,,75
IN022021900,New Delhi,26-09-2017,,87,95,
IN022021900,New Delhi,27-09-2017,,87,,75
IN022021900,New Delhi,28-09-2017,,88,,76
IN022021900,New Delhi,29-09-2017,,87,98,76
IN022021900,New Delhi,30-09-2017,,86,97,
IN022021900,New Delhi,01-10-2017,,84,,72
IN022021900,New Delhi,02-10-2017,,86,98,71
IN022021900,New Delhi,03-10-2017,,87,98,70
IN022021900,New Delhi,04-10-2017,,86,98,73
IN022021900,New Delhi,05-10-2017,,86,,74
IN022021900,New Delhi,06-10-2017,,86,97,73
IN022021900,New Delhi,07-10-2017,,85,,71
IN022021900,New Delhi,08-10-2017,,84,96,72
IN022021900,New Delhi,09-10-2017,,85,,73
IN022021900,New Delhi,10-10-2017,,85,98,72
IN022021900,New Delhi,11-10-2017,,85,95,72
IN022021900,New Delhi,12-10-2017,,84,96,72
IN022021900,New Delhi,13-10-2017,,84,95,71
IN022021900,New Delhi,14-10-2017,,84,,71
IN022021900,New Delhi,15-10-2017,,83,98,67
IN022021900,New Delhi,16-10-2017,,81,98,66
IN022021900,New Delhi,17-10-2017,,80,95,65
IN022021900,New Delhi,18-10-2017,,81,94,66
IN022021900,New Delhi,19-10-2017,,83,,67
IN022021900,New Delhi,20-10-2017,,82,97,69
IN022021900,New Delhi,21-10-2017,,79,96,65
IN022021900,New Delhi,22-10-2017,,82,,64
IN022021900,New Delhi,23-10-2017,,82,98,66
IN022021900,New Delhi,24-10-2017,,76,96,64
IN022021900,New Delhi,25-10-2017,,75,91,63
IN022021900,New Delhi,26-10-2017,,75,92,61
IN022021900,New Delhi,27-10-2017,,75,92,63
IN022021900,New Delhi,28-10-2017,,74,91,62
IN022021900,New Delhi,29-10-2017,,73,92,62
IN022021900,New Delhi,30-10-2017,,72,91,62
IN022021900,New Delhi,31-10-2017,,73,86,62
IN022021900,New Delhi,01-11-2017,,74,,64
IN022021900,New Delhi,02-11-2017,,74,90,67
IN022021900,New Delhi,03-11-2017,,73,87,64
IN022021900,New Delhi,04-11-2017,,73,86,62
IN022021900,New Delhi,05-11-2017,,73,87,61
IN022021900,New Delhi,06-11-2017,,72,88,62
IN022021900,New Delhi,07-11-2017,,70,86,
IN022021900,New Delhi,08-11-2017,,67,86,57
IN022021900,New Delhi,09-11-2017,,68,,57
IN022021900,New Delhi,10-11-2017,,68,87,55
IN022021900,New Delhi,11-11-2017,,68,84,55
IN022021900,New Delhi,12-11-2017,,66,83,55
IN022021900,New Delhi,13-11-2017,,67,,54
IN022021900,New Delhi,14-11-2017,,68,83,58
IN022021900,New Delhi,15-11-2017,,66,82,56
IN022021900,New Delhi,16-11-2017,,63,82,56
IN022021900,New Delhi,17-11-2017,,68,,57
IN022021900,New Delhi,18-11-2017,0.04,69,79,59
IN022021900,New Delhi,19-11-2017,0,65,76,
IN022021900,New Delhi,20-11-2017,,61,76,49
IN022021900,New Delhi,21-11-2017,,61,76,50
IN022021900,New Delhi,22-11-2017,,61,,49
IN022021900,New Delhi,23-11-2017,,60,,49
IN022021900,New Delhi,24-11-2017,,63,,46
IN022021900,New Delhi,25-11-2017,,62,80,47
IN022021900,New Delhi,26-11-2017,,62,81,47
IN022021900,New Delhi,27-11-2017,,61,81,48
IN022021900,New Delhi,28-11-2017,,59,83,47
IN022021900,New Delhi,29-11-2017,,63,85,48
IN022021900,New Delhi,30-11-2017,,62,85,49
IN022021900,New Delhi,01-12-2017,,60,81,47
IN022021900,New Delhi,02-12-2017,,59,79,45
IN022021900,New Delhi,03-12-2017,,59,80,46
IN022021900,New Delhi,04-12-2017,,61,75,47
IN022021900,New Delhi,05-12-2017,,65,74,57
IN022021900,New Delhi,06-12-2017,,64,,56
IN022021900,New Delhi,07-12-2017,0,63,,
IN022021900,New Delhi,08-12-2017,0,62,77,49
IN022021900,New Delhi,09-12-2017,,61,,33
IN022021900,New Delhi,10-12-2017,,60,81,45
IN022021900,New Delhi,11-12-2017,,62,81,47
IN022021900,New Delhi,12-12-2017,0.31,63,76,57
IN022021900,New Delhi,13-12-2017,0,60,71,54
IN022021900,New Delhi,14-12-2017,,56,70,
IN022021900,New Delhi,15-12-2017,,55,,
IN022021900,New Delhi,16-12-2017,,56,,46
IN022021900,New Delhi,17-12-2017,,58,,46
IN022021900,New Delhi,18-12-2017,,61,,50
IN022021900,New Delhi,19-12-2017,,59,78,49
IN022021900,New Delhi,20-12-2017,,62,75,49
IN022021900,New Delhi,21-12-2017,,63,,54
IN022021900,New Delhi,22-12-2017,,64,77,52
IN022021900,New Delhi,23-12-2017,,61,78,51
IN022021900,New Delhi,24-12-2017,,60,77,43
IN022021900,New Delhi,25-12-2017,,56,77,45
IN022021900,New Delhi,26-12-2017,,58,,45
IN022021900,New Delhi,27-12-2017,,59,,46
IN022021900,New Delhi,28-12-2017,,59,78,45
IN022021900,New Delhi,29-12-2017,,60,78,44
IN022021900,New Delhi,30-12-2017,,57,78,45
IN022021900,New Delhi,31-12-2017,,55,73,44
IN022021900,New Delhi,01-01-2018,,54,75,42
IN022021900,New Delhi,02-01-2018,,53,68,47
IN022021900,New Delhi,03-01-2018,,52,,
IN022021900,New Delhi,04-01-2018,,54,,41
IN022021900,New Delhi,05-01-2018,,53,,
IN022021900,New Delhi,06-01-2018,,53,69,40
IN022021900,New Delhi,07-01-2018,,56,69,44
IN022021900,New Delhi,08-01-2018,,54,69,41
IN022021900,New Delhi,09-01-2018,,54,71,40
IN022021900,New Delhi,10-01-2018,,59,,44
IN022021900,New Delhi,11-01-2018,,58,74,46
IN022021900,New Delhi,12-01-2018,,58,73,46
IN022021900,New Delhi,13-01-2018,,56,75,42
IN022021900,New Delhi,14-01-2018,,57,,42
IN022021900,New Delhi,15-01-2018,,58,77,44
IN022021900,New Delhi,16-01-2018,,61,,48
IN022021900,New Delhi,17-01-2018,,56,78,42
IN022021900,New Delhi,18-01-2018,,61,,45
IN022021900,New Delhi,19-01-2018,,60,,
IN022021900,New Delhi,20-01-2018,,58,77,46
IN022021900,New Delhi,21-01-2018,,57,,41
IN022021900,New Delhi,22-01-2018,,60,78,43
IN022021900,New Delhi,23-01-2018,,55,77,49
IN022021900,New Delhi,24-01-2018,,55,,45
IN022021900,New Delhi,25-01-2018,,54,66,48
IN022021900,New Delhi,26-01-2018,,54,65,45
IN022021900,New Delhi,27-01-2018,,55,,
IN022021900,New Delhi,28-01-2018,,56,,44
IN022021900,New Delhi,29-01-2018,,58,,45
IN022021900,New Delhi,30-01-2018,,62,,50
IN022021900,New Delhi,31-01-2018,,63,80,50
IN022021900,New Delhi,01-02-2018,,66,,52
IN022021900,New Delhi,02-02-2018,,64,82,51
IN022021900,New Delhi,03-02-2018,,61,80,49
IN022021900,New Delhi,04-02-2018,,58,76,48
IN022021900,New Delhi,05-02-2018,,59,75,43
IN022021900,New Delhi,06-02-2018,,61,72,
IN022021900,New Delhi,07-02-2018,,59,,47
IN022021900,New Delhi,08-02-2018,,57,75,42
IN022021900,New Delhi,09-02-2018,,58,,43
IN022021900,New Delhi,10-02-2018,,58,76,43
IN022021900,New Delhi,11-02-2018,,63,78,47
IN022021900,New Delhi,12-02-2018,,62,78,55
IN022021900,New Delhi,13-02-2018,,62,,48
IN022021900,New Delhi,14-02-2018,,62,74,50
IN022021900,New Delhi,15-02-2018,,63,74,53
IN022021900,New Delhi,16-02-2018,,64,77,52
IN022021900,New Delhi,17-02-2018,,65,,55
IN022021900,New Delhi,18-02-2018,,62,80,
IN022021900,New Delhi,19-02-2018,,65,,50
IN022021900,New Delhi,20-02-2018,,66,,50
IN022021900,New Delhi,21-02-2018,,71,,55
IN022021900,New Delhi,22-02-2018,,72,89,57
IN022021900,New Delhi,23-02-2018,,73,90,60
IN022021900,New Delhi,24-02-2018,,75,88,63
IN022021900,New Delhi,25-02-2018,,72,89,63
IN022021900,New Delhi,26-02-2018,,70,85,58
IN022021900,New Delhi,27-02-2018,,72,,60
IN022021900,New Delhi,28-02-2018,,73,,60
IN022021900,New Delhi,01-03-2018,,71,87,59
IN022021900,New Delhi,02-03-2018,,73,,60
IN022021900,New Delhi,03-03-2018,,75,90,62
IN022021900,New Delhi,04-03-2018,,73,92,63
IN022021900,New Delhi,05-03-2018,,71,89,58
IN022021900,New Delhi,06-03-2018,,70,84,59
IN022021900,New Delhi,07-03-2018,,71,,58
IN022021900,New Delhi,08-03-2018,,73,,56
IN022021900,New Delhi,09-03-2018,,74,90,59
IN022021900,New Delhi,10-03-2018,,75,90,61
IN022021900,New Delhi,11-03-2018,,74,91,62
IN022021900,New Delhi,12-03-2018,,77,,62
IN022021900,New Delhi,13-03-2018,,79,,63
IN022021900,New Delhi,14-03-2018,,77,97,63
IN022021900,New Delhi,15-03-2018,,77,93,63
IN022021900,New Delhi,16-03-2018,,75,90,62
IN022021900,New Delhi,17-03-2018,,75,88,64
IN022021900,New Delhi,18-03-2018,,74,,58
IN022021900,New Delhi,19-03-2018,,76,,59
IN022021900,New Delhi,20-03-2018,,79,95,62
IN022021900,New Delhi,21-03-2018,0,79,95,70
IN022021900,New Delhi,22-03-2018,,77,92,65
IN022021900,New Delhi,23-03-2018,,75,88,64
IN022021900,New Delhi,24-03-2018,,78,,65
IN022021900,New Delhi,25-03-2018,,78,90,65
IN022021900,New Delhi,26-03-2018,,79,,67
IN022021900,New Delhi,27-03-2018,,81,,63
IN022021900,New Delhi,28-03-2018,,84,,64
IN022021900,New Delhi,29-03-2018,,82,101,67
IN022021900,New Delhi,30-03-2018,,82,97,68
IN022021900,New Delhi,31-03-2018,,80,97,68
IN022021900,New Delhi,01-04-2018,,82,,68
IN022021900,New Delhi,02-04-2018,,82,,69
IN022021900,New Delhi,03-04-2018,,85,,71
IN022021900,New Delhi,04-04-2018,,86,101,73
IN022021900,New Delhi,05-04-2018,,87,102,74
IN022021900,New Delhi,06-04-2018,,82,100,
IN022021900,New Delhi,07-04-2018,0.2,82,98,66
IN022021900,New Delhi,08-04-2018,0,85,,73
IN022021900,New Delhi,09-04-2018,0.08,77,97,68
IN022021900,New Delhi,10-04-2018,0.04,83,,71
IN022021900,New Delhi,11-04-2018,0,80,96,74
IN022021900,New Delhi,12-04-2018,0.2,80,92,64
IN022021900,New Delhi,13-04-2018,0,78,,65
IN022021900,New Delhi,14-04-2018,,83,,65
IN022021900,New Delhi,15-04-2018,,86,,69
IN022021900,New Delhi,16-04-2018,,87,,72
IN022021900,New Delhi,17-04-2018,,89,104,74
IN022021900,New Delhi,18-04-2018,,90,101,75
IN022021900,New Delhi,19-04-2018,,88,,73
IN022021900,New Delhi,20-04-2018,,91,103,75
IN022021900,New Delhi,21-04-2018,,85,103,75
IN022021900,New Delhi,22-04-2018,,83,,70
IN022021900,New Delhi,23-04-2018,,85,,72
IN022021900,New Delhi,24-04-2018,,86,,69
IN022021900,New Delhi,25-04-2018,,89,,69
IN022021900,New Delhi,26-04-2018,,92,107,78
IN022021900,New Delhi,27-04-2018,,90,108,80
IN022021900,New Delhi,28-04-2018,,92,103,83
IN022021900,New Delhi,29-04-2018,,90,103,
IN022021900,New Delhi,30-04-2018,0.04,91,105,77
IN022021900,New Delhi,01-05-2018,0,89,104,80
IN022021900,New Delhi,02-05-2018,,84,100,
IN022021900,New Delhi,03-05-2018,,85,,
IN022021900,New Delhi,04-05-2018,0.2,86,,73
IN022021900,New Delhi,05-05-2018,0,90,,78
IN022021900,New Delhi,06-05-2018,,88,102,80
IN022021900,New Delhi,07-05-2018,,88,,75
IN022021900,New Delhi,08-05-2018,0,84,103,
IN022021900,New Delhi,09-05-2018,0,83,,72
IN022021900,New Delhi,10-05-2018,0.03,88,,71
IN022021900,New Delhi,11-05-2018,0,92,,76
IN022021900,New Delhi,12-05-2018,,95,109,80
IN022021900,New Delhi,13-05-2018,,86,108,
IN022021900,New Delhi,14-05-2018,,86,,
IN022021900,New Delhi,15-05-2018,,90,,80
IN022021900,New Delhi,16-05-2018,0.01,94,,77
IN022021900,New Delhi,17-05-2018,0,94,,79
IN022021900,New Delhi,18-05-2018,0,92,107,80
IN022021900,New Delhi,19-05-2018,,92,,80
IN022021900,New Delhi,20-05-2018,,92,107,81
IN022021900,New Delhi,21-05-2018,,93,,78
IN022021900,New Delhi,22-05-2018,,95,,79
IN022021900,New Delhi,23-05-2018,,95,111,80
IN022021900,New Delhi,24-05-2018,,92,109,80
IN022021900,New Delhi,25-05-2018,,94,109,75
IN022021900,New Delhi,26-05-2018,,94,,76
IN022021900,New Delhi,27-05-2018,,97,113,79
IN022021900,New Delhi,28-05-2018,,96,112,81
IN022021900,New Delhi,29-05-2018,,100,,79
IN022021900,New Delhi,30-05-2018,,94,112,85
IN022021900,New Delhi,31-05-2018,,97,108,85
IN022021900,New Delhi,01-06-2018,,94,108,
IN022021900,New Delhi,02-06-2018,,90,108,80
IN022021900,New Delhi,03-06-2018,,93,,82
IN022021900,New Delhi,04-06-2018,,97,,87
IN022021900,New Delhi,05-06-2018,,97,107,88
IN022021900,New Delhi,06-06-2018,,91,107,83
IN022021900,New Delhi,07-06-2018,,96,,85
IN022021900,New Delhi,08-06-2018,,95,107,90
IN022021900,New Delhi,09-06-2018,,87,105,
IN022021900,New Delhi,10-06-2018,,91,104,74
IN022021900,New Delhi,11-06-2018,,96,,86
IN022021900,New Delhi,12-06-2018,,99,106,87
IN022021900,New Delhi,13-06-2018,,100,107,93
IN022021900,New Delhi,14-06-2018,,98,106,91
IN022021900,New Delhi,15-06-2018,,98,105,92
IN022021900,New Delhi,16-06-2018,,95,105,90
IN022021900,New Delhi,17-06-2018,,90,104,83
IN022021900,New Delhi,18-06-2018,,91,98,82
IN022021900,New Delhi,19-06-2018,,94,,80
IN022021900,New Delhi,20-06-2018,,95,,86
IN022021900,New Delhi,21-06-2018,0,97,107,88
IN022021900,New Delhi,22-06-2018,,97,108,86
IN022021900,New Delhi,23-06-2018,,98,108,89
IN022021900,New Delhi,24-06-2018,,98,108,89
IN022021900,New Delhi,25-06-2018,,98,108,91
IN022021900,New Delhi,26-06-2018,,90,109,87
IN022021900,New Delhi,27-06-2018,0.12,87,99,79
IN022021900,New Delhi,28-06-2018,0.79,86,99,76
IN022021900,New Delhi,29-06-2018,0.04,87,95,82
IN022021900,New Delhi,30-06-2018,0.39,88,96,82
IN022021900,New Delhi,01-07-2018,0,91,,84
IN022021900,New Delhi,02-07-2018,,88,,
IN022021900,New Delhi,03-07-2018,,90,100,74
IN022021900,New Delhi,04-07-2018,0.2,89,98,
IN022021900,New Delhi,05-07-2018,0,89,,
IN022021900,New Delhi,06-07-2018,,91,99,
IN022021900,New Delhi,07-07-2018,,93,,83
IN022021900,New Delhi,08-07-2018,,95,,83
IN022021900,New Delhi,09-07-2018,,92,104,87
IN022021900,New Delhi,10-07-2018,,93,104,85
IN022021900,New Delhi,11-07-2018,,90,102,85
IN022021900,New Delhi,12-07-2018,0,90,98,83
IN022021900,New Delhi,13-07-2018,,85,100,
IN022021900,New Delhi,14-07-2018,,87,94,78
IN022021900,New Delhi,15-07-2018,,89,,82
IN022021900,New Delhi,16-07-2018,,86,96,
IN022021900,New Delhi,17-07-2018,,91,,82
IN022021900,New Delhi,18-07-2018,,91,99,83
IN022021900,New Delhi,19-07-2018,,91,99,84
IN022021900,New Delhi,20-07-2018,0.94,85,100,
IN022021900,New Delhi,21-07-2018,,85,,
IN022021900,New Delhi,22-07-2018,0.71,84,94,79
IN022021900,New Delhi,23-07-2018,,87,,79
IN022021900,New Delhi,24-07-2018,,90,,83
IN022021900,New Delhi,25-07-2018,,85,98,82
IN022021900,New Delhi,26-07-2018,0.2,80,90,
IN022021900,New Delhi,27-07-2018,1.81,80,84,77
IN022021900,New Delhi,28-07-2018,0.12,83,,78
IN022021900,New Delhi,29-07-2018,0.2,87,,
IN022021900,New Delhi,30-07-2018,0.98,88,95,73
IN022021900,New Delhi,31-07-2018,0,86,94,
IN022021900,New Delhi,01-08-2018,0.02,89,,79
IN022021900,New Delhi,02-08-2018,0,90,,83
IN022021900,New Delhi,03-08-2018,,89,96,83
IN022021900,New Delhi,04-08-2018,,90,,83
IN022021900,New Delhi,05-08-2018,,85,97,
IN022021900,New Delhi,06-08-2018,0.12,83,92,80
IN022021900,New Delhi,07-08-2018,0.08,83,,80
IN022021900,New Delhi,08-08-2018,0.16,87,,80
IN022021900,New Delhi,09-08-2018,0.02,90,,82
IN022021900,New Delhi,10-08-2018,0,87,98,83
IN022021900,New Delhi,11-08-2018,1.77,90,96,82
IN022021900,New Delhi,12-08-2018,0.04,87,96,80
IN022021900,New Delhi,13-08-2018,0.31,87,,
IN022021900,New Delhi,14-08-2018,0.02,87,,
IN022021900,New Delhi,15-08-2018,0.35,88,96,83
IN022021900,New Delhi,16-08-2018,0,87,96,82
IN022021900,New Delhi,17-08-2018,0.12,89,96,82
IN022021900,New Delhi,18-08-2018,0,87,,
IN022021900,New Delhi,19-08-2018,0.2,83,97,
IN022021900,New Delhi,20-08-2018,1.61,86,,
IN022021900,New Delhi,21-08-2018,0,89,,79
IN022021900,New Delhi,22-08-2018,,88,98,84
IN022021900,New Delhi,23-08-2018,,85,96,81
IN022021900,New Delhi,24-08-2018,,87,,81
IN022021900,New Delhi,25-08-2018,,87,94,81
IN022021900,New Delhi,26-08-2018,,88,,81
IN022021900,New Delhi,27-08-2018,0.08,85,95,80
IN022021900,New Delhi,28-08-2018,1.97,83,91,79
IN022021900,New Delhi,29-08-2018,0.47,84,89,79
IN022021900,New Delhi,30-08-2018,0.63,88,,79
IN022021900,New Delhi,31-08-2018,0,88,95,82
IN022021900,New Delhi,01-09-2018,0.98,81,93,74
IN022021900,New Delhi,02-09-2018,0.98,80,85,
IN022021900,New Delhi,03-09-2018,1.42,80,,78
IN022021900,New Delhi,04-09-2018,1.65,81,,77
IN022021900,New Delhi,05-09-2018,0.39,83,,75
IN022021900,New Delhi,06-09-2018,0.08,86,,
IN022021900,New Delhi,07-09-2018,0.79,83,94,76
IN022021900,New Delhi,08-09-2018,0.08,83,93,78
IN022021900,New Delhi,09-09-2018,0.24,83,92,77
IN022021900,New Delhi,10-09-2018,0,84,91,77
IN022021900,New Delhi,11-09-2018,,86,,79
IN022021900,New Delhi,12-09-2018,,87,94,80
IN022021900,New Delhi,13-09-2018,,87,,80
IN022021900,New Delhi,14-09-2018,,85,,72
IN022021900,New Delhi,15-09-2018,,87,94,78
IN022021900,New Delhi,16-09-2018,,85,94,78
IN022021900,New Delhi,18-09-2018,,86,,
IN022021900,New Delhi,19-09-2018,,84,95,74
IN022021900,New Delhi,20-09-2018,,86,96,75
IN022021900,New Delhi,21-09-2018,,83,96,
IN022021900,New Delhi,22-09-2018,1.06,78,93,72
IN022021900,New Delhi,23-09-2018,0.08,81,,77
IN022021900,New Delhi,25-09-2018,0.51,76,82,72
IN022021900,New Delhi,26-09-2018,0.01,81,,72
IN022021900,New Delhi,27-09-2018,0,82,,73
IN022021900,New Delhi,28-09-2018,,85,,74
IN022021900,New Delhi,29-09-2018,,84,96,74
IN022021900,New Delhi,30-09-2018,,83,95,
IN022021900,New Delhi,01-10-2018,,83,,72
IN022021900,New Delhi,02-10-2018,,84,95,73
IN022021900,New Delhi,03-10-2018,,84,96,73
IN022021900,New Delhi,04-10-2018,,83,97,74
IN022021900,New Delhi,05-10-2018,,82,96,72
IN022021900,New Delhi,06-10-2018,,81,95,70
IN022021900,New Delhi,07-10-2018,,80,94,68
IN022021900,New Delhi,08-10-2018,,81,,68
IN022021900,New Delhi,09-10-2018,,82,96,72
IN022021900,New Delhi,10-10-2018,,84,96,73
IN022021900,New Delhi,11-10-2018,,78,94,
IN022021900,New Delhi,12-10-2018,,77,90,64
IN022021900,New Delhi,13-10-2018,,75,90,62
IN022021900,New Delhi,14-10-2018,,76,,63
IN022021900,New Delhi,15-10-2018,,78,90,63
IN022021900,New Delhi,16-10-2018,,79,,65
IN022021900,New Delhi,17-10-2018,,78,,67
IN022021900,New Delhi,18-10-2018,,81,94,64
IN022021900,New Delhi,19-10-2018,,81,,64
IN022021900,New Delhi,20-10-2018,,79,93,63
IN022021900,New Delhi,21-10-2018,,77,91,63
IN022021900,New Delhi,22-10-2018,,76,88,60
IN022021900,New Delhi,23-10-2018,,77,,
IN022021900,New Delhi,24-10-2018,,79,,61
IN022021900,New Delhi,25-10-2018,,76,90,59
IN022021900,New Delhi,26-10-2018,,76,90,60
IN022021900,New Delhi,27-10-2018,,76,,60
IN022021900,New Delhi,28-10-2018,,77,,60
IN022021900,New Delhi,29-10-2018,,76,90,60
IN022021900,New Delhi,30-10-2018,,76,88,62
IN022021900,New Delhi,31-10-2018,,75,,61
IN022021900,New Delhi,01-11-2018,,75,88,61
IN022021900,New Delhi,02-11-2018,,76,,61
IN022021900,New Delhi,03-11-2018,0.01,77,89,65
IN022021900,New Delhi,04-11-2018,0,76,87,64
IN022021900,New Delhi,05-11-2018,,69,85,59
IN022021900,New Delhi,06-11-2018,,72,,60
IN022021900,New Delhi,07-11-2018,,69,82,55
IN022021900,New Delhi,08-11-2018,,65,82,51
IN022021900,New Delhi,09-11-2018,,71,,52
IN022021900,New Delhi,10-11-2018,,71,85,54
IN022021900,New Delhi,11-11-2018,,72,,54
IN022021900,New Delhi,12-11-2018,,71,89,56
IN022021900,New Delhi,13-11-2018,,71,86,58
IN022021900,New Delhi,14-11-2018,0.28,72,85,64
IN022021900,New Delhi,15-11-2018,0.04,72,83,61
IN022021900,New Delhi,16-11-2018,0,71,81,58
IN022021900,New Delhi,23-11-2018,,69,84,52
IN022021900,New Delhi,24-11-2018,,70,,56
IN022021900,New Delhi,25-11-2018,,67,82,51
IN022021900,New Delhi,26-11-2018,,68,81,51
IN022021900,New Delhi,27-11-2018,,69,,51
IN022021900,New Delhi,28-11-2018,,70,83,56
IN022021900,New Delhi,29-11-2018,,68,83,54
IN022021900,New Delhi,30-11-2018,,67,79,51
IN022021900,New Delhi,01-12-2018,,67,80,51
IN022021900,New Delhi,02-12-2018,,67,,48
IN022021900,New Delhi,03-12-2018,,66,83,47
IN022021900,New Delhi,04-12-2018,,64,81,47
